smiles,pred_pIC50,novel,formula,MW,LogP,HBD,HBA,TPSA,RotBonds,HeavyAtoms,Fsp3,MR,Rings,AromaticRings,QED,Lipinski,LipViolations,Ghose,Veber,Egan,Muegge,LeadLike,ESOL_logS,Solubility,GI_absorption,BBB,Pgp_substrate,LogKp,CYP1A2_inhibitor,CYP2C9_inhibitor,CYP2C19_inhibitor,CYP2D6_inhibitor,CYP3A4_inhibitor,hERG,PAINS
CCc1sc2ccc(O)cc2c(=O)c(-c2ccccc2)c2c3cc(O)ccc3c1-2,6.919,True,C25H18O3S,398.5,6.16,2,4,57.5,2,29,0.08,120.4,5,3,0.374,False,1,False,True,False,False,False,-6.67,Insoluble,High,False,False,-4.36,False,False,True,False,True,Low,
CCC12CCc3cc(O)ccc3C1(Cc1ccccc1)CC(=O)N2,6.509,True,C21H23NO2,321.4,3.49,2,2,49.3,3,24,0.38,94.0,4,2,0.909,True,0,True,True,True,True,True,-4.2,Moderately Soluble,High,True,False,-5.78,False,False,True,False,True,Low,
CCN1CC(c2ccc(O)cc2)(c2ccc(O)cc2)C(Cl)c2ccccc21,7.339,True,C23H22ClNO2,379.9,5.2,2,3,43.7,3,27,0.22,109.9,4,3,0.614,False,1,True,True,True,False,False,-5.77,Moderately Soluble,High,True,False,-4.93,False,False,True,True,True,High,
O=C1CC(c2cccc(O)c2)C(c2ccccc2)C1=C1CCN(Cc2ccco2)C1,6.629,True,C26H25NO3,399.5,5.03,1,4,53.7,4,30,0.27,115.3,5,3,0.626,False,1,True,True,True,False,False,-5.64,Moderately Soluble,High,True,False,-5.17,True,False,True,True,True,High,
CCC1=C2c3ccc(O)cc3OCC2c2cccnc2NC1CO,6.692,True,C19H20N2O3,324.4,2.91,3,5,74.6,2,24,0.32,92.3,4,2,0.792,True,0,True,True,True,True,True,-3.92,Soluble,High,False,False,-6.21,False,False,True,True,False,Medium,
C=CC1CC(c2ccc(O)cc2)N(Cc2ccc(O)cc2)C1,6.273,True,C19H21NO2,295.4,3.85,2,3,43.7,4,22,0.26,87.7,3,2,0.842,True,0,True,True,True,True,True,-4.23,Moderately Soluble,High,True,False,-5.37,False,False,True,True,True,Medium,
Oc1ccc(Sc2cc(O)ccc2-c2ccc(CN3CCCC3)nc2)cc1,7.306,True,C22H22N2O2S,378.5,4.91,2,5,56.6,5,27,0.23,108.1,4,3,0.661,True,0,True,True,True,True,False,-5.44,Moderately Soluble,High,True,False,-5.12,False,False,True,True,True,High,
CC1=C(c2ccc(O)cc2)CS(=O)c2cc(O)ccc21,6.373,True,C16H14O3S,286.4,3.15,2,3,57.5,1,20,0.12,80.0,3,2,0.846,True,0,True,True,True,True,True,-3.98,Soluble,High,True,False,-5.81,False,False,True,False,True,Low,
O=C1CCN2CCc3cc(O)ccc3N2CC(c2ccccc2)C1,6.009,True,C20H22N2O2,322.4,3.12,1,4,43.8,1,24,0.35,94.2,4,2,0.876,True,0,True,True,True,True,True,-4.11,Moderately Soluble,High,True,False,-6.05,True,False,True,True,True,Medium,
CC1=C2C=CC(O)=CC=C2C1c1ccc(O)cc1,6.391,True,C16H14O2,238.3,3.74,2,2,40.5,1,18,0.12,71.5,3,1,0.782,True,0,False,True,True,True,True,-3.86,Soluble,High,True,False,-5.1,False,False,True,False,False,Low,
Oc1ccc2c(N3C=CN(Cc4ccccc4CN4CCOCC4)CC3)ccc(O)c2c1,7.375,True,C26H29N3O3,431.5,3.88,2,6,59.4,5,32,0.31,126.7,5,3,0.64,True,0,True,True,True,True,False,-5.0,Moderately Soluble,High,True,False,-6.18,False,False,True,True,True,Medium,
CCC1=C2c3ccc(O)cc3S[C@@]2(C)C(c2ccccc2)C1,6.935,True,C20H20OS,308.4,5.61,1,2,20.2,2,22,0.3,93.4,4,2,0.778,False,1,False,True,True,False,False,-5.56,Moderately Soluble,High,True,False,-4.2,True,False,True,False,True,Low,
CC(=O)C1CN(c2ccc(O)cc2)C(c2ccccc2)Cc2ccc(O)cc21,6.637,True,C24H23NO3,373.5,4.57,2,4,60.8,3,28,0.21,109.9,4,3,0.706,True,0,True,True,True,True,False,-5.31,Moderately Soluble,High,True,False,-5.33,False,False,True,True,True,High,
OC1=Cc2c3cncc-3c(c(Cc3ccccc3)n2COc2ccc(O)cc2)C=C1,6.842,True,C25H20N2O3,396.4,5.25,2,4,67.5,5,30,0.08,116.5,6,2,0.484,False,1,True,True,True,False,False,-5.79,Moderately Soluble,High,True,False,-4.99,False,False,True,False,True,Low,
CCC1=C(c2ccc(O)cc2)C1c1ccc(O)cc1CN(C)CCO,6.789,True,C21H25NO3,339.4,3.48,3,4,63.9,7,25,0.33,99.6,3,2,0.723,True,0,True,True,True,True,True,-4.03,Moderately Soluble,High,True,False,-5.9,False,False,True,True,True,Medium,
CC#CC1=Cc2cc(O)ccc2OCC1c1ccc(O)cc1,6.278,True,C19H16O3,292.3,3.68,2,3,49.7,1,22,0.16,85.9,3,2,0.788,True,0,True,True,True,True,True,-4.31,Moderately Soluble,High,True,False,-5.47,False,False,True,False,True,Low,
Oc1ccc(-c2ccc3ccc(OCCN4CCCC4)n3c2)cc1,6.337,True,C20H22N2O2,322.4,3.79,1,3,37.1,5,24,0.3,95.7,4,3,0.776,True,0,True,True,True,True,True,-4.36,Moderately Soluble,High,True,False,-5.58,True,False,True,True,True,Medium,
CCC1=C2c3ccc(O)cc3CC2(C)CC(O)C(Cl)C=C1O,7.045,True,C18H21ClO3,320.8,3.93,3,3,60.7,1,22,0.44,88.1,3,1,0.687,True,0,True,True,True,True,True,-4.44,Moderately Soluble,High,True,False,-5.47,False,False,True,False,False,Low,
O=C1CC(Cc2ccc(O)cc2)C(c2ccccc2)C(c2ccccc2)C1,7.303,True,C25H24O2,356.5,5.48,1,2,37.3,4,27,0.24,107.9,4,3,0.672,False,1,True,True,True,False,False,-5.73,Moderately Soluble,High,True,False,-4.58,True,False,True,False,True,Low,
CC1=C2C1=C(c1ccccc1)C(=O)C(O)=CC=C(O)C=C1CCC12,6.277,True,C21H18O3,318.4,4.57,2,3,57.5,1,24,0.19,93.3,4,1,0.797,True,0,True,True,True,True,False,-4.81,Moderately Soluble,High,True,False,-5.0,False,False,True,False,False,Low,
OC1=C(c2ccc(O)cc2)C(c2ccccc2)C1=Cc1ccc(O)cc1,7.15,True,C23H18O3,342.4,5.25,3,3,60.7,3,26,0.04,102.9,4,3,0.609,False,1,True,True,True,False,False,-5.58,Moderately Soluble,High,True,False,-4.66,False,False,True,False,True,Low,
CC(=O)C1C(c2ccc(O)cc2)C(c2ccccc2)C1c1ccc(O)cc1,6.855,True,C24H22O3,358.4,4.97,2,3,57.5,4,27,0.21,105.0,4,3,0.692,True,0,True,True,True,True,False,-5.42,Moderately Soluble,High,True,False,-4.96,False,False,True,False,True,Low,
CCN1CCc2cc(O)ccc2C1c1ccc(O)cc1Cl,6.492,True,C17H18ClNO2,303.8,3.72,2,3,43.7,2,21,0.29,84.0,3,2,0.888,True,0,True,True,True,True,True,-4.36,Moderately Soluble,High,True,False,-5.51,False,False,True,True,True,Medium,
O=C1CC(c2ccc(O)cc2)Cc2ccc(O)cc21,6.115,True,C16H14O3,254.3,3.01,2,3,57.5,1,19,0.19,71.6,3,2,0.822,True,0,False,True,True,True,True,-3.71,Soluble,High,True,False,-5.71,False,False,True,False,True,Low,
CCC1=C2c3ccc(O)cc3CC2(c2cccc(OC(F)(F)F)c2)C1,7.001,True,C20H17F3O2,346.3,5.35,1,2,29.5,3,25,0.3,88.4,4,2,0.811,False,1,True,True,True,False,False,-5.52,Moderately Soluble,High,True,False,-4.61,True,False,True,False,True,Low,
O=C1CCN2CCc3cc(O)ccc3C2(Cc2ccccc2)CCOc2cccc(O)c21,6.84,True,C27H27NO4,429.5,4.45,2,5,70.0,2,32,0.3,122.4,5,3,0.63,True,0,True,True,True,True,False,-5.59,Moderately Soluble,High,True,False,-5.76,False,False,True,True,True,High,
CCc1cc(O)ccc1N1C2=CC=C(O)C=C1C2=COc1ccc(O)cc1,6.619,True,C22H19NO4,361.4,4.67,3,5,73.2,4,27,0.09,103.7,4,2,0.691,True,0,True,True,True,True,False,-5.09,Moderately Soluble,High,False,False,-5.19,False,False,True,True,True,High,
CCC1=C2C(=C(c3ccccc3)C1Oc1ccc(O)cc1)c1cc(O)ccc12,7.334,True,C25H20O3,368.4,5.65,2,3,49.7,4,28,0.12,111.1,5,3,0.626,False,1,False,True,True,False,False,-5.89,Moderately Soluble,High,True,False,-4.54,False,False,True,False,True,Low,
CCN1CC(c2ccc(O)cc2)C(c2ccc(OCCN3CCC3)cc2)S1,6.792,True,C22H28N2O2S,384.5,4.29,1,5,35.9,7,27,0.45,111.4,4,2,0.721,True,0,True,True,True,True,False,-4.79,Moderately Soluble,High,True,False,-5.6,True,False,True,True,True,High,
CC1=C2C3CCC3=CC=C(O)C=CC2c2ccc(O)cc21,7.373,True,C19H18O2,278.4,4.61,2,2,40.5,0,21,0.26,84.1,4,1,0.727,True,0,True,True,True,True,False,-4.68,Moderately Soluble,High,True,False,-4.73,False,False,True,False,False,Low,
CC(C)CN1CCN(c2ccc(O)cc2)C(c2ccc(OCCN3CCOC3)cc2)Oc2ccc(O)cc21,8.622,True,C30H37N3O5,519.6,4.83,2,8,77.9,8,38,0.4,148.3,5,3,0.438,False,1,False,True,True,True,False,-5.93,Moderately Soluble,High,False,True,-6.04,False,False,False,False,True,High,
CCC1(C)c2cc(O)ccc2NC1c1ccc(O)cc1C,6.691,True,C18H21NO2,283.4,4.24,3,3,52.5,2,21,0.33,85.0,3,2,0.722,True,0,True,True,True,True,False,-4.56,Moderately Soluble,High,True,False,-5.02,False,False,True,True,True,High,
CC1=CN2COc3cc(O)ccc3C2(C)c2ccc(O)cc21,6.732,True,C18H17NO3,295.3,3.39,2,4,52.9,0,22,0.22,83.7,4,2,0.782,True,0,True,True,True,True,True,-4.21,Moderately Soluble,High,True,False,-5.69,False,False,True,True,True,Medium,
CC1=C(c2ccc(O)cc2)C(c2ccc(O)cc2)S1,6.716,True,C16H14O2S,270.4,4.32,2,3,40.5,2,19,0.12,79.1,3,2,0.854,True,0,False,True,True,True,False,-4.57,Moderately Soluble,High,True,False,-4.88,False,False,True,False,True,Low,
Oc1ccc2c(c1)C(c1ccccn1)CC2c1ccc(OCCN2CCC2)cc1,6.862,True,C25H26N2O2,386.5,4.54,1,4,45.6,6,29,0.32,113.6,5,3,0.676,True,0,True,True,True,True,False,-5.16,Moderately Soluble,High,True,False,-5.43,True,False,True,True,True,High,
Oc1ccc(-c2cc3c(Cc4ccccn4)ccc(O)c3cn2)cc1,6.325,True,C21H16N2O2,328.4,4.3,2,4,66.2,3,25,0.05,97.6,4,4,0.588,True,0,True,True,True,True,False,-5.04,Moderately Soluble,High,True,False,-5.25,False,False,True,False,True,Low,
OC=C(c1ccc(Cl)cc1)c1ccc(O)cc1F,6.892,True,C14H10ClFO2,264.7,4.13,2,2,40.5,2,18,0.0,69.2,2,2,0.801,True,0,False,True,True,True,False,-4.45,Moderately Soluble,High,True,False,-4.98,False,False,True,False,True,Low,
CC1=C(c2ccc(O)cc2)C(c2ccc(O)cc2)C1c1ccc(OC(F)(F)F)cc1,7.218,True,C24H19F3O3,412.4,6.35,2,3,49.7,4,30,0.17,107.4,4,3,0.525,False,1,False,True,False,False,False,-6.58,Insoluble,High,False,False,-4.31,False,False,True,False,True,Low,
CCN1CC=C2c3ccc(O)cc3SCC2c2ccccc2OCC1,6.904,True,C21H23NO2S,353.5,4.38,1,4,32.7,1,25,0.33,103.6,4,2,0.825,True,0,True,True,True,True,False,-5.08,Moderately Soluble,High,True,False,-5.35,True,False,True,True,True,High,
CC(=O)CN1CCc2cc(O)ccc2C1c1ccc(O)cc1,6.122,True,C18H19NO3,297.4,2.63,2,4,60.8,3,22,0.28,84.0,3,2,0.914,True,0,True,True,True,True,True,-3.55,Soluble,High,True,False,-6.25,False,False,True,True,False,Medium,
CC(C)N1Cc2cc(O)ccc2C1c1ccc(O)cc1,6.615,True,C17H19NO2,269.3,3.41,2,3,43.7,2,20,0.29,78.7,3,2,0.878,True,0,True,True,True,True,True,-3.97,Soluble,High,True,False,-5.52,False,False,True,True,True,Medium,
CCN1CC(c2ccc(O)cc2)C(c2cccc(O)c2)C1C(C)C,6.603,True,C21H27NO2,325.5,4.33,2,3,43.7,4,24,0.43,97.6,3,2,0.879,True,0,True,True,True,True,False,-4.69,Moderately Soluble,High,True,False,-5.21,False,False,True,True,True,High,
CCC12CNc3cc(O)ccc3C1(Cc1ccccc1)CCC2=O,6.929,True,C21H23NO2,321.4,4.06,2,3,49.3,3,24,0.38,95.4,4,2,0.896,True,0,True,True,True,True,False,-4.56,Moderately Soluble,High,True,False,-5.38,False,False,True,True,True,High,
CC1=C(c2ccc(O)cc2)C(c2ccc(OCCN3CCC3)cc2)Oc2ccc(O)cc21,9.261,True,C27H27NO4,429.5,5.25,2,5,62.2,6,32,0.26,125.1,5,3,0.561,False,1,True,True,True,False,False,-5.83,Moderately Soluble,High,True,False,-5.19,False,False,True,True,True,High,
OCCN1CCC(c2ccc(O)cc2)=C(c2cccc(O)c2)C1,6.277,True,C19H21NO3,311.4,2.71,3,4,63.9,4,23,0.26,91.2,3,2,0.812,True,0,True,True,True,True,True,-3.6,Soluble,High,True,False,-6.28,False,False,True,True,False,Medium,
CC1=C(c2ccc(O)cc2)C(c2ccc(O)cc2)C1Sc1ccco1,6.993,True,C21H18O3S,350.4,5.42,2,4,53.6,4,25,0.14,99.9,4,3,0.659,False,1,True,True,True,False,False,-5.67,Moderately Soluble,High,True,False,-4.59,False,False,True,False,True,Low,
CC(C)C1=Nc2cc(O)ccc2OCC1c1ccc(O)cc1,6.415,True,C18H19NO3,297.4,4.0,2,4,62.1,2,22,0.28,86.4,3,2,0.88,True,0,True,True,True,True,True,-4.48,Moderately Soluble,High,True,False,-5.27,False,False,True,True,True,Medium,
Oc1ccc(-c2cc(Cl)c(-c3ccc(Cl)cc3)cn2)cc1,6.965,True,C17H11Cl2NO,316.2,5.43,1,2,33.1,2,21,0.0,86.8,3,3,0.684,False,1,True,True,True,False,False,-5.72,Moderately Soluble,High,True,False,-4.37,True,False,True,False,True,Low,
Cc1cc(Cl)cc(Cc2ccc(O)cc3cncc2-3)c1,6.444,True,C17H14ClNO,283.8,4.44,1,2,33.1,2,20,0.12,81.5,3,1,0.754,True,0,True,True,True,True,False,-4.86,Moderately Soluble,High,True,False,-4.88,False,False,True,False,False,Low,
CCC(C)(c1ccc(O)cc1)c1ccc(O)c(C)c1,6.516,True,C17H20O2,256.3,4.12,2,2,40.5,3,19,0.29,77.7,2,2,0.867,True,0,False,True,True,True,False,-4.3,Moderately Soluble,High,True,False,-4.94,False,False,True,False,True,Low,
CCC12CCc3cc(O)ccc3N1C(c1ccc(OCCN3CCOCC3)cc1)N2C,6.775,True,C25H33N3O3,423.6,3.61,1,6,48.4,6,31,0.52,121.6,5,2,0.766,True,0,True,True,True,True,False,-4.63,Moderately Soluble,High,True,False,-6.32,True,False,True,True,True,Medium,
CC1=C(c2ccc(O)cc2)C(c2cccc(O)c2)Sc2ccc(N)cc21,7.401,True,C22H19NO2S,361.5,5.46,3,4,66.5,2,26,0.09,108.2,4,3,0.53,False,1,True,True,True,False,False,-5.9,Moderately Soluble,High,True,False,-4.63,False,False,True,True,True,High,
CCC12C=c3cc(O)ccc3=C3C=CC(O)=CC=C1C3CC2,6.509,True,C20H20O2,292.4,3.08,2,2,40.5,1,22,0.3,88.6,4,1,0.835,True,0,True,True,True,True,True,-3.73,Soluble,High,True,False,-5.9,False,False,True,False,False,Low,
CC1=CN(Cc2ccc(O)cc2)C(c2ccc(OCCN3CCC3)cc2)Oc2ccc(O)cc21,8.794,True,C28H30N2O4,458.6,5.14,2,6,65.4,7,34,0.29,131.8,5,3,0.511,False,1,False,True,True,False,False,-5.85,Moderately Soluble,High,True,False,-5.45,False,False,True,True,True,High,
CCN1CCN(CCOc2ccc(C3Oc4ccc(O)cc4CCN3Cc3ccco3)cc2)CC1,8.068,True,C28H35N3O4,477.6,4.14,1,7,61.6,8,35,0.43,134.8,5,3,0.523,True,0,False,True,True,True,False,-5.24,Moderately Soluble,High,True,False,-6.27,True,False,True,True,True,High,
O=c1oc2ccc2c(-c2ccc(O)cc2)cc2c(COC(F)F)cc12,6.527,True,C19H12F2O4,342.3,4.5,1,4,59.7,4,25,0.11,89.1,4,4,0.593,True,0,True,True,True,True,False,-5.06,Moderately Soluble,High,True,False,-5.19,True,False,True,False,True,Low,
CCC1=C2c3ccc(O)cc3CC2(Cc2ccccc2)CCOc2c(F)cc(O)cc21,7.977,True,C27H25FO3,416.5,6.13,2,3,49.7,3,31,0.26,119.7,5,3,0.54,False,1,False,True,False,False,False,-6.51,Insoluble,High,False,False,-4.49,False,False,True,False,True,Low,
O=C1CCN2CCCOC(C2)c2ccc(O)cc21,6.07,True,C14H17NO3,247.3,1.74,1,4,49.8,0,18,0.5,66.8,3,1,0.758,True,0,False,True,True,True,True,-2.72,Soluble,High,True,False,-6.57,False,False,True,True,False,Low,
Nc1ccc(Cn2c(-c3ccc(O)cn3)cc3cc(O)ccc32)cc1,6.234,True,C20H17N3O2,331.4,3.75,3,4,84.3,3,25,0.05,98.5,4,4,0.499,True,0,True,True,True,True,True,-4.68,Moderately Soluble,High,False,False,-5.66,False,False,True,True,True,Medium,anil_no_alk(40)
CS1=C(c2ccc(O)cc2)C(c2ccc(O)cc2)C1,6.334,True,C16H16O2S,272.4,3.31,2,2,40.5,2,19,0.19,81.4,3,2,0.823,True,0,False,True,True,True,True,-3.95,Soluble,High,True,False,-5.61,False,False,True,False,True,Low,thio_ketone(43)
Oc1ccc(-c2ccc(N3CCN(C4CC4)C3)cc2)c2cncc-2c1,6.619,True,C21H21N3O,331.4,3.8,1,4,39.6,3,25,0.29,99.9,5,1,0.792,True,0,True,True,True,True,False,-4.56,Moderately Soluble,High,True,False,-5.62,False,False,True,True,False,Medium,
CCN1CCN(c2ccc(O)c(Cl)c2)c2ccc(O)cc21,6.102,True,C16H17ClN2O2,304.8,3.73,2,4,46.9,2,21,0.25,86.1,3,2,0.887,True,0,True,True,True,True,True,-4.37,Moderately Soluble,High,True,False,-5.51,False,False,True,True,True,Medium,
CCC12Cc3cc(O)ccc3OC1(Cc1ccccc1)C(=O)c1cc(O)ccc12,7.065,True,C25H22O4,386.4,4.56,2,4,66.8,3,29,0.24,109.7,5,3,0.693,True,0,True,True,True,True,False,-5.37,Moderately Soluble,High,True,False,-5.42,False,False,True,False,True,Low,
O=C1CCC2CCN1CNc1cc(O)ccc1N1C(O)=CC=CC=C1C2,6.509,True,C20H23N3O3,353.4,3.45,3,5,76.0,0,26,0.35,100.7,4,1,0.666,True,0,True,True,True,True,True,-4.38,Moderately Soluble,High,False,False,-6.01,False,False,True,True,False,Medium,
CCSC1=C(c2ccc(O)cc2)C2C1=CC=C(O)C=C1CCC(=O)N2C1,6.616,True,C21H21NO3S,367.5,4.17,2,4,60.8,3,26,0.29,104.8,4,1,0.842,True,0,True,True,True,True,False,-4.72,Moderately Soluble,High,True,False,-5.58,False,False,True,False,False,Low,
CN1CCC(c2ccc(N3CCN(C)c4cc(O)ccc43)cc2F)C1,6.517,True,C20H24FN3O,341.4,3.54,1,4,30.0,2,25,0.4,99.6,4,2,0.905,True,0,True,True,True,True,True,-4.41,Moderately Soluble,High,True,False,-5.87,True,False,True,True,True,Medium,
CCOC1=C(c2ccc(O)cc2)C(c2ccc(O)cc2)C1=C1CCN(Cc2ccccc2)C1,7.634,True,C29H29NO3,439.6,5.85,2,4,52.9,6,33,0.24,130.9,5,3,0.506,False,1,False,True,True,False,False,-6.26,Insoluble,High,True,False,-4.83,False,False,True,True,True,High,
CCN1C=CN(c2ccc(C(=O)c3cccc(Cl)c3Cl)s2)CC1,6.07,True,C17H16Cl2N2OS,367.3,4.9,0,4,23.6,4,23,0.24,97.9,3,2,0.719,True,0,True,True,True,True,False,-5.29,Moderately Soluble,High,True,False,-5.06,True,False,True,True,True,High,
C=CSC1=C(c2ccc(O)cc2)C(=O)c2cc(O)ccc21,7.615,True,C17H12O3S,296.3,4.04,2,4,57.5,3,21,0.0,85.1,3,2,0.897,True,0,True,True,True,True,False,-4.45,Moderately Soluble,High,True,False,-5.24,False,False,True,False,True,Low,
CSC1=C(c2ccc(O)cc2)C(c2ccc(OCCN3CCOCC3)cc2)Oc2ccc(O)cc21,9.114,True,C28H29NO5S,491.6,5.17,2,7,71.4,7,35,0.29,139.1,5,3,0.472,False,1,False,True,True,False,False,-6.07,Insoluble,High,True,False,-5.63,False,False,True,True,True,High,
OCC1C2=C(Cc3ccc(O)cc31)c1ccc(O)cc1OCC2,6.266,True,C19H18O4,310.3,2.97,3,4,69.9,1,23,0.26,86.8,4,2,0.757,True,0,True,True,True,True,True,-3.95,Soluble,High,True,False,-6.08,False,False,True,False,False,Low,
CC(=O)C1CN(c2ccc(O)cc2)C(c2ccccc2)C1c1ccc(O)cc1,6.77,True,C24H23NO3,373.5,4.65,2,4,60.8,4,28,0.21,109.7,4,3,0.699,True,0,True,True,True,True,False,-5.3,Moderately Soluble,High,True,False,-5.28,False,False,True,True,True,High,
C=C1C(=O)CCC23CC2=CC=C(O)C=CC3c2ccccc21,6.009,True,C20H18O2,290.4,4.47,1,2,37.3,0,22,0.25,87.4,4,1,0.716,True,0,True,True,True,True,False,-4.66,Moderately Soluble,High,True,False,-4.9,False,False,True,False,False,Low,
CCC1=C(c2ccc(O)cc2)C(O)c2ccc(O)cc21,6.754,True,C17H16O3,268.3,3.47,3,3,60.7,2,20,0.18,78.3,3,2,0.781,True,0,True,True,True,True,True,-4.0,Moderately Soluble,High,True,False,-5.47,False,False,True,False,True,Low,
O=C1CCC2C(Nc3ccc(O)cc3)C2c2ccc(O)cc21,6.633,True,C18H17NO3,295.3,3.27,3,4,69.6,2,22,0.28,83.4,4,2,0.744,True,0,True,True,True,True,True,-4.0,Moderately Soluble,High,True,False,-5.78,False,False,True,True,True,Medium,
O=C1CCN(Cc2ccc(O)cc2)C(c2ccccc2)Oc2ccc(O)cc21,6.308,True,C23H21NO4,375.4,4.26,2,5,70.0,3,28,0.17,105.4,4,3,0.716,True,0,True,True,True,True,False,-5.13,Moderately Soluble,High,True,False,-5.57,False,False,True,True,True,High,
CCC1=C2c3ccc(O)cc3CC2(c2ccccc2)CCC1O,6.785,True,C21H22O2,306.4,4.2,2,2,40.5,2,23,0.33,92.4,4,2,0.873,True,0,True,True,True,True,False,-4.64,Moderately Soluble,High,True,False,-5.19,False,False,True,False,True,Low,
CCC1=CC2c3ccc(O)cc3CN2Cc2ccc(O)cc2CCN1c1ccccn1,7.304,True,C26H27N3O2,413.5,4.91,2,5,59.8,2,31,0.27,121.9,5,3,0.625,True,0,True,True,True,True,False,-5.79,Moderately Soluble,High,True,False,-5.34,False,False,True,True,True,High,
CC1=C(c2ccc(O)cc2)C(c2ccc(O)cc2)C1C1=CC=CS(O)=C1,7.081,True,C22H20O3S,364.5,5.28,3,3,60.7,3,26,0.14,108.5,4,2,0.649,False,1,True,True,True,False,False,-5.57,Moderately Soluble,High,True,False,-4.77,False,False,True,False,True,Low,thio_aldehyd_A(3)
Oc1ccc(-c2cc3c(cc2Cl)OCCN3Cc2ccccc2)cc1,7.203,True,C21H18ClNO2,351.8,5.11,1,3,32.7,3,25,0.14,101.5,4,3,0.711,False,1,True,True,True,False,False,-5.58,Moderately Soluble,High,True,False,-4.82,True,False,True,True,True,High,
CCC1=CC2Oc3ccc(O)cc3CC2(Cc2ccccc2)CCC1,7.201,True,C23H26O2,334.5,5.45,1,2,29.5,3,25,0.39,101.0,4,2,0.757,False,1,True,True,True,False,False,-5.5,Moderately Soluble,High,True,False,-4.47,True,False,True,False,True,Low,
CC=C1CNc2cc(O)ccc2C1c1ccc(OC(N)=O)cc1,6.002,True,C18H18N2O3,310.4,3.35,3,4,84.6,2,23,0.17,88.8,3,2,0.743,True,0,True,True,True,True,True,-4.13,Moderately Soluble,High,False,False,-5.81,False,False,True,True,True,Medium,
C=C1C(C(C)=O)CCN(c2ccc(O)cc2)C1c1ccccc1,6.387,True,C20H21NO2,307.4,4.11,1,3,40.5,3,23,0.25,92.6,3,2,0.868,True,0,True,True,True,True,False,-4.52,Moderately Soluble,High,True,False,-5.26,True,False,True,True,True,High,
CCN1CCc2cc(O)ccc2C1c1ccc(OC(N)C(=O)F)cc1,6.318,True,C19H21FN2O3,344.4,2.52,2,5,75.8,5,25,0.32,92.1,3,2,0.644,True,0,True,True,True,True,True,-3.59,Soluble,High,False,False,-6.61,False,False,True,True,False,Medium,
CC1=NC(c2ccc(O)cc2)C(c2cccc(O)c2)C1c1ccc(OCCN2CCOCC2)cc1,7.612,True,C29H32N2O4,472.6,4.89,2,6,74.5,7,35,0.34,136.7,5,3,0.512,True,0,False,True,True,True,False,-5.77,Moderately Soluble,High,False,False,-5.71,False,False,True,True,True,High,
COc1cc2cc(-c3ccc(O)cc3)n(Cc3cccc(O)c3)c2cn1,6.63,True,C21H18N2O3,346.4,4.17,2,4,67.5,4,26,0.1,100.6,4,4,0.582,True,0,True,True,True,True,False,-4.95,Moderately Soluble,High,True,False,-5.45,False,False,True,False,True,Low,
CCN1CCN(c2ccc3cc2cccc(O)cc2c3=C(COc3ccc(O)cc3)C2)C1,6.957,True,C27H28N2O3,428.5,3.98,2,5,56.2,5,32,0.26,128.6,5,3,0.644,True,0,True,True,True,True,False,-5.11,Moderately Soluble,High,True,False,-6.09,False,False,True,True,True,Medium,
CCC1=C2Nc3ccc(O)cc3CC2(Cc2ccccc2)CC1,7.111,True,C21H23NO,305.4,5.05,2,2,32.3,3,23,0.33,94.6,4,2,0.778,False,1,True,True,True,False,False,-5.1,Moderately Soluble,High,True,False,-4.58,False,False,True,True,True,High,
O=C1CCN2CCc3cc(O)ccc3C12c1ccc(O)cc1,6.155,True,C18H17NO3,295.3,2.17,2,4,60.8,1,22,0.28,81.9,4,2,0.846,True,0,True,True,True,True,True,-3.38,Soluble,High,True,False,-6.56,False,False,True,True,False,Medium,
CCC1=C2c3ccc(O)cc3SCC2(c2ccccc2)CC1,6.64,True,C20H20OS,308.4,5.39,1,2,20.2,2,22,0.3,93.4,4,2,0.802,False,1,True,True,True,False,False,-5.42,Moderately Soluble,High,True,False,-4.35,True,False,True,False,True,Low,
Oc1ccc(-c2cc(-c3ccc(O)cc3)c3cnccc3n2)cc1,6.155,True,C20H14N2O2,314.3,4.38,2,4,66.2,2,24,0.0,93.7,4,4,0.576,True,0,True,True,True,True,False,-5.09,Moderately Soluble,High,True,False,-5.11,False,False,True,False,True,Low,
CC(=O)Nc1ccc(C2CC(C)=C2c2ccc(O)cc2)cc1,6.749,True,C19H19NO2,293.4,4.31,2,2,49.3,3,22,0.21,88.8,3,2,0.885,True,0,True,True,True,True,False,-4.58,Moderately Soluble,High,True,False,-5.03,False,False,True,False,True,Low,
CC1=C(c2ccc(O)cc2)C1=C(c1ccccc1)C1Oc2ccc(O)cc21,7.146,True,C24H18O3,354.4,5.47,2,3,49.7,3,27,0.08,105.5,5,3,0.655,False,1,True,True,True,False,False,-5.78,Moderately Soluble,High,True,False,-4.58,False,False,True,False,True,Low,
CCC1=C2C=CC(O)=CC=C2C(c2ccc(O)cc2)C1=O,6.52,True,C18H16O3,280.3,3.7,2,3,57.5,2,21,0.17,81.1,3,1,0.868,True,0,True,True,True,True,True,-3.99,Soluble,High,True,False,-5.38,False,False,True,False,False,Low,
